Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
6D9J_5:3927-3929_4181-4184	-0.023327	-0.013064	1.357844	0.236883	-0.003721	1.38222	0.990994	1.287419	2.186267	-0.000832	-0.006703	1.979166	-0.03159	0.44014	-0.011433	2.329217	0.899057	2.160635	1.695419	0.930031	-0.021487	-0.014484	-0.004302	0.082258	2.073121	1.071067	0.921077	0.177627	2.578083	-0.016664	-0.010998	0.310662	-0.028784	1.163646	0.071193	0.539158	0.593109	1.727048	2.132198	1.136973	0.898999	0.998677	-0.001603	2.581317	0.181859	1.828512	0.307903	-0.020215	1.593203	1.082485	-0.01672	0.883073	-0.025978	0.281127	2.194849	-0.005468	-0.010496	-0.002414	-0.001752	0.864693	-0.014511	-0.000675	-0.002297	1.708001	0.19802	-0.019893	-0.00721	-0.026274	1.107315	0.191885	0.479681	-0.002185	-0.008096	0.524864	0.040529	1.529975	-0.000156	0.344226	-0.006809	1.806239	0.680127	0.657308	0.741869	-0.005649	-0.002844	1.578173	-0.0089	-0.0271	0.446092	-0.007515	0.186408	-0.013258	-0.015556	0.06319	-0.013939	-0.019046	0.31661	-0.015789	-0.008013	1.275822	-0.00443	1.009776	-0.004707	-0.002082	0.493798	-0.001923	2.5239	-0.01104	2.775699	0.133041	-0.01767	0.91205	-0.022409	0.651134	1.49924	-0.012998	2.101448	1.750166	0.421181	-0.007225	0.39155	-0.023052	-0.001638	-0.015866	1.885996	-0.002517	2.225555	-0.006343	IL	51
5XY3_1:1157-1163_1872-1877	-0.00052	2.72599	0.645269	-0.014459	-0.016074	-0.014973	-0.016575	-0.001723	-0.024061	1.959537	0.067652	-0.01522	-0.012623	-0.005835	2.462314	-0.01788	0.220717	0.146986	-0.016297	-0.007513	1.980682	-0.004371	-0.013136	-0.006372	-0.021006	-0.021452	0.459847	-0.020669	-0.009272	-0.007877	-0.013105	-0.017294	-0.008259	-0.009067	-0.024113	-0.006917	1.819889	-0.020615	-0.020228	-0.017349	-0.009111	-0.012385	0.769936	-0.028884	-0.019479	0.228163	-0.019849	-0.024752	-0.005482	-0.008291	-0.009351	-0.009656	2.044369	-0.008747	-0.023513	-0.012654	2.078752	-0.01585	-0.000513	-0.016318	-0.00018	2.376498	-0.005857	-0.014138	0.418223	0.947916	-0.0124	2.746033	-0.014903	-0.020087	-0.001544	0.507721	-0.012215	-0.012982	-0.001846	-0.008454	-0.005859	1.503124	2.267522	-0.014349	0.041821	-0.014744	-0.016621	-0.020872	-0.003755	-0.000372	-0.002807	2.364222	-0.010332	0.300467	-0.020612	2.075339	-0.004599	-0.00601	0.512521	1.998105	-0.013353	2.234236	1.000259	-0.000967	-0.012747	-0.022465	-0.002647	-0.001357	-0.002922	-0.01249	0.95746	-0.007843	-0.020334	0.528967	-0.007201	0.821122	-0.000545	-0.018638	-0.018278	-0.007251	-0.013971	-0.016965	1.069158	1.82333	-0.005816	2.791824	0.175689	2.849991	-0.006824	-0.003689	-0.01416	-0.027848	IL	190
3NVK_K:6-9_16-22	1.102069	-0.022236	-0.006879	-0.016254	0.490469	-0.01177	-0.018416	-0.009787	-0.019987	-0.018743	1.344123	-0.001253	2.428761	-0.006133	0.497366	0.090723	0.278994	-0.003272	0.139467	-0.005388	-0.001397	-0.008836	1.447195	0.944863	0.222269	-0.011058	-0.005781	1.09324	-0.015842	2.317491	2.236108	-0.000342	3.081943	-0.018391	-0.018195	0.341251	-0.018209	0.503002	-0.015661	-0.007851	-0.007083	-0.02216	0.533793	-0.018775	0.411853	-0.009747	-0.020041	3.445181	0.818028	-0.00521	3.821485	-0.019248	0.747032	-0.001816	-0.011723	0.138292	3.299427	-0.017465	-0.00925	-0.014069	0.240794	-0.012797	2.296022	0.620011	0.153776	3.279573	0.440824	1.02676	1.055554	1.645967	-0.013505	-0.005189	0.331242	1.573586	-0.013748	0.353348	-0.025105	2.898649	1.325691	-0.007533	-0.00318	-0.021463	0.61742	1.735236	-0.003988	-0.010824	1.240942	-0.015099	-0.009826	-0.013374	1.571785	-0.010847	1.67449	-0.010162	1.221178	0.237654	0.509199	1.711033	0.807514	-0.007366	1.17504	-0.000116	1.819049	-0.010604	-0.011688	-0.006839	-0.023875	2.518458	0.105544	-0.002011	1.519241	-0.008529	2.510244	-0.014834	-0.013819	1.359983	0.58115	-0.013055	-0.007246	0.600164	0.64606	2.302435	-0.015312	0.636774	-0.000592	2.644755	-0.012637	0.69215	IL	193
5ZEB_a:484-491_520-521	-0.004359	1.423296	-0.028278	-0.004394	-0.004264	-0.004309	0.462252	-0.0262	0.603902	-0.004173	-0.016277	3.201854	0.083073	-0.004831	-0.027279	0.160554	1.164877	3.09149	-0.002936	-0.015899	0.271044	0.314509	-0.005565	-0.017371	0.156369	0.785859	2.150914	1.606963	1.817179	-0.008362	1.768537	-0.008927	0.023642	-0.01074	0.335252	0.325873	2.76264	1.086406	-0.011042	-0.005055	0.837052	1.071973	-0.023239	1.797109	0.197716	-0.010541	0.556861	-0.021916	0.706292	-0.020455	0.515974	0.401067	-0.001598	-0.010185	1.11963	-0.002981	-0.027952	0.923563	-0.010424	0.230156	1.543385	0.055562	2.106757	0.365407	-0.002104	0.100899	0.062295	-0.005839	0.258264	0.735735	1.036469	1.104656	-0.002616	-0.014447	-0.012623	1.92629	1.761338	-0.007955	-0.022437	1.419785	0.191666	3.321447	1.780723	0.526835	-0.012161	2.516013	1.160233	0.211187	-0.00512	0.222801	0.693361	-0.013306	-0.001275	-0.000949	-0.003665	0.909877	1.01978	-0.014129	-0.014652	-0.008195	-0.014002	0.059267	0.163993	3.865487	0.423236	-0.007175	0.288333	-0.001681	0.447269	0.743898	-0.01382	2.530391	-0.02511	0.952025	1.330762	-0.007937	-0.007006	1.640851	0.332039	-0.002445	1.640388	-0.000318	-0.000645	0.491161	0.464518	-0.00329	3.615199	0.375624	IL	90
5TBW_1:3047-3051_3091-3094	0.741283	-0.006739	4.591436	2.599679	0.077302	0.354347	-0.018171	4.62508	-0.003704	-0.004202	1.151531	-0.007172	-0.02645	1.108882	1.678684	-0.002318	-0.018067	-0.009111	-0.016401	3.551239	-0.013982	-0.009122	-0.028352	-0.003685	-0.0023	-0.00686	-0.007464	-0.010118	1.19816	-0.018406	-0.017089	-0.017584	-0.011071	2.945429	0.832506	1.24333	-0.005991	-0.027254	-0.001464	1.002426	-0.014072	3.044271	4.036185	-0.020842	-0.010193	4.100254	0.056804	-0.006042	1.054403	2.731783	-0.026899	-0.015181	-0.003614	1.42468	-0.002523	0.661224	-0.007926	-0.004904	2.926999	1.011995	-0.012062	4.728713	-0.024282	2.10354	1.559786	1.697286	-0.000676	-0.017992	2.080018	-0.020029	0.931719	1.324547	-0.010433	0.158111	0.392704	-0.005562	1.94842	1.004744	-0.005506	0.274325	2.173232	-0.002724	-0.018939	-0.021232	3.406629	0.382187	0.553678	-0.006917	-0.010842	-0.004045	-0.030383	2.531263	-0.0051	1.058626	-0.012809	-0.010162	-0.017308	0.504599	2.576257	2.176476	1.707354	-0.006502	-0.020979	-0.010448	0.459197	0.376941	3.613532	-0.017553	-0.00342	1.023594	-0.016508	-0.009108	-0.006176	1.716868	1.883367	-0.002676	2.559349	0.081993	1.508761	-0.014194	0.002638	-0.007967	1.142655	0.305157	2.61264	-0.009366	-0.011529	-0.004894	IL	69
6HA1_A:1711-1714_2022-2023	-0.004993	-0.030684	2.079247	1.690759	0.730494	0.936564	-0.004549	0.92633	0.895578	-0.009167	-0.007929	0.660457	-0.018837	1.024	-0.028533	2.088382	0.779792	-0.00841	0.088163	2.659901	-0.036251	-0.010875	-0.010909	0.846019	1.618911	0.536782	-0.004707	0.474892	3.214331	-0.001656	0.122988	-0.001183	-0.007063	1.708316	1.110261	0.109519	-0.007021	0.968361	0.886038	0.154628	0.387987	0.561938	0.597084	0.054712	0.159101	1.733558	0.099269	-0.012442	2.005159	1.767332	-0.01814	-0.000385	-0.036164	1.550704	2.055922	0.423063	-0.031848	-0.00249	-0.004762	2.11457	0.12439	0.678239	1.162202	2.648823	0.254056	1.577662	1.14891	-0.043249	2.525953	-0.014759	-0.000411	-0.00753	-0.00605	-0.014325	-0.014736	0.215041	0.86018	-0.014298	-0.023993	3.328496	0.76345	0.420852	1.422153	0.028609	0.940005	0.297455	-0.003074	-0.013232	-0.006122	-0.00343	-0.004207	-0.010203	-0.013024	-0.002621	-0.02695	-0.010789	0.492602	-0.018893	0.148955	1.893557	-0.002537	0.877709	-0.012091	0.709728	-0.019483	-0.006676	0.82039	-0.019188	2.873192	0.237534	-0.020388	-0.007704	-0.014542	1.296222	4.124936	-0.007877	2.044206	0.463643	-0.001569	-0.013223	0.912498	-0.022466	-0.009991	-0.020433	2.785949	-0.000913	1.51659	0.683507	IL	13
5T5H_H:62-65_90-93	-0.012366	-0.01848	0.491982	1.393585	0.552942	0.896957	0.640213	-0.006683	0.668776	1.410284	-0.020412	1.206699	-0.02286	1.482313	-0.022927	1.395676	-0.010315	0.01517	-0.000468	0.830609	-0.022492	-0.013698	0.292373	-0.01332	1.144813	1.518576	-0.002351	-0.010064	1.833295	0.018025	-0.014415	-0.008605	-0.006076	2.794379	2.499074	0.031326	-0.005428	0.539802	1.508825	1.149132	1.094691	-0.003699	-0.000465	0.07802	0.644341	1.707603	1.483888	-0.019045	0.084145	0.626074	-0.014127	-0.001126	-0.01139	0.092513	1.396773	0.914768	-0.03413	-0.004563	-0.000729	1.732492	-0.002902	0.271353	-0.007907	-0.006649	-0.006602	-0.012372	1.09784	-0.032609	-0.007981	-0.006452	-0.006862	-0.001787	-0.007676	-0.015239	-0.012772	-0.010101	2.030199	-0.002806	-0.023152	1.939326	-0.001579	-0.003277	0.907996	0.228249	0.286548	-0.00027	-0.020694	-0.006345	-0.002001	0.935812	-0.014947	-0.011162	-0.01037	-0.00002	-0.020693	-0.002313	0.081373	-0.020474	-0.012308	0.588838	-0.013676	0.282951	-0.010273	-0.001124	-0.010903	-0.011333	1.034	-0.014297	2.084706	-0.00131	-0.007172	-0.00672	-0.011384	1.123964	2.171377	-0.010102	0.156117	-0.010774	-0.005298	-0.019546	-0.007087	-0.025848	0.01838	-0.002547	1.399477	-0.001841	0.623047	0.897388	IL	389
3J7P_S2:154-156_162-164	-0.008269	-0.020959	3.404834	2.195192	1.086427	0.810237	-0.012526	2.354781	0.313206	0.475349	0.233821	0.142815	-0.026507	0.716167	-0.012538	0.949556	-0.007669	-0.008437	-0.008091	2.266907	-0.02933	-0.013847	-0.016825	-0.007311	1.069679	0.248181	-0.007552	-0.008034	2.869686	-0.00785	-0.011496	-0.006468	-0.014022	2.724621	1.080901	0.276724	-0.008415	-0.007401	1.107176	0.454674	-0.000626	1.679063	2.427002	-0.014047	-0.001231	3.163778	0.174857	-0.008784	1.700156	2.502956	-0.017121	-0.006692	-0.018559	1.102564	0.986111	1.024854	-0.020275	-0.006266	1.054949	2.211609	-0.010309	2.421635	-0.011252	2.358195	0.560539	0.935876	0.533224	-0.026372	2.416864	-0.026548	-0.00448	0.356116	-0.00798	-0.006263	-0.009849	-0.004317	1.973358	0.887698	-0.01884	2.776015	1.297627	-0.007367	0.107287	-0.015132	1.946266	0.169575	-0.010589	-0.016967	-0.010386	-0.002619	-0.017049	0.507689	-0.012317	0.520182	-0.020023	-0.010824	-0.013664	-0.006466	1.455208	2.346519	0.844633	0.158013	-0.024742	-0.011406	-0.011694	-0.002446	2.107959	-0.02008	1.997908	-0.001035	-0.019541	-0.010953	-0.010353	1.616999	3.386043	-0.006368	2.148692	-0.007153	0.775337	-0.014435	-0.002279	-0.005605	0.30482	-0.009502	2.396951	-0.00617	0.570745	0.776578	IL	59
5V7Q_A:2308-2310_2674-2676	-0.009679	-0.021621	2.994813	2.944239	1.348211	0.883639	-0.010135	2.441221	0.492184	-0.002424	-0.002461	-0.001769	-0.030197	1.1201	-0.012996	1.410905	-0.010307	-0.016428	-0.009955	2.790799	-0.030739	-0.019023	-0.021826	-0.011416	1.267807	0.670357	-0.011617	-0.00828	3.392848	-0.005105	-0.013975	-0.010085	-0.014292	3.256232	1.844507	-0.002713	-0.009019	-0.009098	0.944592	-0.000566	-0.005646	1.475418	2.066962	-0.015747	-0.005607	2.749654	-0.001437	-0.013167	1.71921	3.194014	-0.022578	-0.008328	-0.018811	1.321984	1.064869	1.095129	-0.031813	-0.013504	0.692409	2.746975	-0.011833	2.126095	-0.009218	2.537096	0.656233	1.181228	0.883927	-0.031659	2.32196	-0.030335	-0.01039	0.020637	-0.010048	-0.019423	-0.009254	-0.011396	1.859479	0.080941	-0.018165	3.367371	1.599765	-0.011458	-0.002247	-0.014344	2.351722	-0.005026	-0.017819	-0.008563	-0.010284	-0.003157	-0.018028	0.925874	-0.012511	-0.010498	-0.027069	-0.014456	-0.013027	-0.015185	1.475541	2.349116	0.582747	-0.005788	-0.023979	-0.011652	-0.019632	-0.003299	2.107699	-0.022929	1.900442	0.303959	-0.017745	-0.010754	-0.009381	1.886897	3.687725	-0.010409	1.554925	-0.013151	1.00391	-0.020368	-0.006959	-0.019789	-0.006037	-0.012771	2.850367	-0.004307	-0.002642	1.51065	IL	153
4V8P_D1:2879-2880_2897-2900	-0.00351	-0.020184	4.112855	2.393752	0.994097	0.245631	-0.018946	2.701272	0.042119	-0.012237	0.604247	-0.006311	-0.025957	0.559247	-0.009594	1.417068	-0.003275	-0.012824	-0.015625	3.70249	-0.034546	-0.01274	-0.029766	0.98465	1.003951	-0.005901	-0.009754	0.495436	3.093173	-0.0144	-0.008303	-0.01766	-0.011726	2.744631	0.157248	0.045901	-0.005138	-0.005758	0.720899	-0.000737	-0.009726	2.205239	3.415532	-0.022619	-0.007107	3.081129	-0.010286	-0.01392	2.819647	3.949083	-0.018202	-0.014012	-0.025142	1.892588	0.706459	0.895205	-0.015028	-0.004366	0.462149	2.395651	-0.006408	3.882982	-0.001437	4.008385	1.421216	2.951991	1.31551	-0.030902	3.476161	-0.030311	-0.00221	0.19924	-0.008894	-0.009466	-0.011214	-0.002078	1.365432	0.784414	-0.017764	2.925145	2.033104	-0.014093	-0.007684	-0.018215	3.01373	0.459685	-0.004658	-0.013466	-0.014376	-0.011966	-0.016454	1.014554	-0.005583	-0.003155	-0.025286	-0.015744	-0.0089	-0.004386	1.995676	3.188417	1.773862	-0.006593	-0.022473	-0.000087	-0.014433	-0.000922	2.753381	-0.021309	1.644057	1.009373	-0.024026	-0.014663	-0.011063	2.105027	4.206186	-0.007364	2.650831	-0.005049	1.204527	-0.014366	-0.001951	-0.012415	-0.005326	-0.014603	3.992438	-0.002309	-0.00072	0.079276	IL	40
5V7Q_A:1450-1454_1462-1464	-0.015283	-0.008333	1.494119	1.757385	0.724929	1.153314	-0.00006	0.350252	1.412907	-0.003498	-0.016878	1.228993	-0.021603	0.732312	-0.017725	1.278276	-0.009809	-0.01073	-0.003303	1.837452	-0.026984	-0.011789	-0.005896	-0.016477	1.963118	1.646809	-0.000305	-0.011454	3.908076	-0.003316	-0.016552	-0.01263	-0.018743	2.719179	2.114602	-0.008796	-0.012473	0.183367	1.045389	-0.003205	0.047998	0.197686	0.878915	0.911901	-0.003137	2.020123	-0.005934	-0.022187	0.315238	1.547564	-0.018405	0.073931	-0.012348	0.559982	1.582178	1.418876	-0.030528	-0.020831	0.529486	2.482788	-0.012422	0.5337	-0.011514	-0.000176	0.477605	-0.00142	0.920698	-0.022979	0.638856	-0.018565	-0.014876	-0.006344	-0.008315	-0.019108	-0.002894	-0.005629	2.06765	-0.004301	-0.018912	3.706114	1.038726	0.112091	0.240695	-0.013437	1.384886	0.181714	-0.026279	-0.009505	-0.009423	0.377669	-0.009443	0.220123	-0.019362	-0.012035	-0.021885	-0.013108	-0.00832	-0.016193	0.264026	2.045316	-0.01257	-0.006665	-0.017612	-0.010858	-0.008073	-0.007803	-0.000863	-0.018734	1.743398	-0.005129	-0.006292	-0.009847	-0.007377	1.681515	2.361928	-0.009014	-0.001733	-0.017413	-0.001751	-0.009966	-0.009526	-0.02634	-0.015735	-0.008143	1.623683	-0.000915	0.197737	1.605263	IL	43
4IOA_X:2064-2066_2215-2218	-0.015407	-0.023974	0.857686	1.371253	0.752466	1.780551	1.69789	0.187186	1.913007	0.5733	-0.012628	1.526485	-0.02313	1.283189	-0.020472	1.604595	-0.001756	-0.002494	1.327916	1.251197	-0.026069	-0.01629	0.366727	-0.013977	2.268254	2.29043	-0.005429	-0.012342	2.55504	0.212747	-0.019598	0.726428	-0.020826	2.590774	2.338532	-0.001512	-0.011195	1.106114	1.986561	1.223553	0.657889	-0.004481	-0.004458	1.645985	0.787119	1.805714	1.189806	-0.013307	0.023075	0.92946	-0.017036	0.943626	-0.017478	0.018299	1.702544	1.01139	-0.036929	-0.012397	-0.001921	2.551976	-0.015289	-0.010655	-0.017049	-0.000045	-0.001741	-0.021222	0.22787	-0.036754	-0.003936	-0.008009	-0.011422	-0.006742	-0.00489	-0.012373	-0.004369	-0.005625	1.620409	-0.006477	-0.018691	2.114844	0.126281	0.327098	0.811502	0.255085	0.331255	-0.004886	-0.027152	-0.018091	0.384381	0.418074	-0.007867	-0.013922	-0.016977	-0.008486	-0.019391	-0.015367	0.254249	-0.023933	-0.009631	0.532203	-0.009355	0.947682	-0.009425	-0.018011	-0.003302	-0.004285	0.60972	-0.010986	2.097816	-0.007322	-0.008856	-0.005691	-0.007329	1.361508	1.779094	-0.010314	0.382297	-0.010678	-0.009377	-0.015579	-0.00907	-0.034127	-0.008602	-0.01159	0.507348	0.090957	1.070949	1.703261	IL	2
6GAW_BA:719-731_734-737	11.240748	11.961987	-0.061898	10.502537	1.122363	0.761357	-0.056006	21.2073	-0.029818	9.483483	-0.01652	-0.133503	1.177939	-0.020807	15.808773	-0.128937	-0.069004	-0.07072	-0.073697	-0.083574	29.556318	2.657844	-0.018888	-0.016693	-0.188456	-0.072778	-0.000262	-0.073008	-0.260246	-0.015437	-0.053387	14.086347	6.839635	-0.080517	3.629915	7.893209	-0.049047	-0.022764	-0.003687	13.558896	0.823809	20.983614	1.079884	1.913441	-0.018383	-0.113235	8.35883	19.453272	-0.104379	7.597876	-0.092146	-0.081157	21.340137	-0.21025	-0.062035	-0.03897	10.978205	27.873302	19.799269	-0.099455	11.167855	14.427428	-0.092908	-0.076366	-0.052625	-0.078662	-0.032861	28.092672	-0.095755	11.666402	14.822464	4.110678	4.548235	26.757208	14.538706	-0.03811	-0.019167	-0.051339	20.73471	-0.224549	6.299429	-0.075062	-0.048506	-0.013816	-0.040602	-0.158398	0.40477	20.588888	0.73199	12.793756	-0.005581	-0.017953	13.27203	12.831494	1.838044	-0.026603	-0.114778	-0.120884	3.575179	-0.1336	10.705181	7.549537	8.403202	6.754175	-0.063593	7.260294	7.473226	4.244021	-0.203761	-0.091395	4.118938	-0.010157	9.581962	2.20414	-0.196411	8.997186	11.452448	11.92415	12.905317	-0.119117	-0.01559	1.560475	25.291176	0.28585	-0.07161	-0.043339	-0.129379	-0.061605	IL	373
3J7Q_5:4638-4640_4659-4661	-0.018328	-0.021559	1.799561	1.626907	0.66876	1.92398	1.143797	1.32874	2.371957	-0.011717	-0.005723	1.834332	-0.024194	0.765377	-0.013826	2.206289	0.285915	0.219535	1.695722	1.7612	-0.024382	-0.019241	-0.002621	-0.007312	2.355133	1.69746	-0.000559	0.078226	3.677705	-0.005702	-0.013327	0.00807	-0.027171	1.655016	1.208145	-0.000315	-0.006265	1.587835	1.085433	0.188763	-0.001897	-0.000049	0.012507	2.1594	-0.004355	1.546199	-0.009851	-0.01416	1.403763	1.561667	-0.020887	0.809204	-0.022203	0.950257	2.108505	0.293376	-0.027478	-0.010717	-0.00534	2.142417	-0.021553	-0.006207	-0.011448	1.705083	0.724323	-0.0151	-0.003749	-0.026713	1.168037	-0.010104	-0.008883	-0.00266	-0.006234	-0.012184	-0.001821	0.489168	0.687135	0.310416	-0.010874	2.884451	1.128397	0.456575	0.796882	-0.0088	0.905634	0.573683	-0.025298	-0.027975	0.106046	-0.008048	-0.001436	-0.012169	-0.024837	-0.022823	-0.015804	-0.024286	0.091297	-0.021844	-0.002867	1.567834	-0.002241	0.129546	-0.008968	-0.015757	0.325347	-0.00168	1.385719	-0.010987	2.39761	-0.004826	-0.013635	0.457892	-0.013796	1.424781	1.979413	-0.008494	1.031414	0.128642	0.392962	-0.011702	-0.004314	-0.027144	-0.019123	-0.016822	1.235848	-0.003577	0.988	1.08885	IL	250
3J79_A:82-89_97-103	-0.016609	1.560483	-0.004155	0.204057	0.537354	1.83776	1.330906	3.376474	-0.007266	-0.01549	2.95686	-0.008205	1.303202	-0.006414	4.644608	-0.012069	-0.006013	0.498998	1.25948	-0.017	1.291864	2.380525	-0.005913	-0.007719	0.451161	1.344259	0.447587	-0.023201	-0.026281	1.99444	-0.00503	0.592636	1.039284	-0.013135	-0.000286	-0.002438	-0.014236	-0.012747	-0.000238	-0.001279	-0.014907	1.8522	1.125664	0.103074	0.306239	-0.005675	1.040306	2.485221	-0.003714	0.670217	2.475315	0.051313	3.038854	-0.016538	-0.002693	-0.006756	3.215642	1.42728	1.752762	0.725496	-0.022917	-0.010088	-0.020313	0.033826	-0.016345	-0.037844	-0.024041	2.11487	-0.024349	0.069459	-0.008276	1.439846	0.779428	3.777537	1.678733	0.961642	-0.00729	0.036701	2.797553	-0.024776	1.265622	-0.007748	-0.007352	1.789777	1.109401	-0.003168	1.339873	0.8863	2.60054	-0.001886	0.76681	0.938084	0.439186	0.027886	2.124618	-0.009052	-0.018442	0.579727	3.636589	-0.02877	3.607801	-0.010926	0.597655	-0.019956	2.389243	1.899286	2.704364	1.146968	-0.015965	-0.000047	2.963346	0.730387	1.618445	0.350344	-0.014724	1.748254	-0.001792	0.189275	2.011111	-0.0041	-0.024884	3.152728	1.487074	2.314062	-0.04585	1.089614	-0.01667	2.423564	IL	398
5GAP_V:28-34_43-46	0.912773	0.710383	-0.017789	-0.005644	-0.002389	-0.022457	-0.006294	-0.017502	-0.022877	-0.019824	0.300848	-0.000734	2.108294	-0.016572	-0.014595	0.657153	0.584792	0.153315	0.649699	-0.022499	1.085917	-0.001068	-0.000324	-0.024089	-0.006771	1.097644	-0.005007	1.157378	0.991596	2.13517	2.213999	-0.006705	2.798404	-0.023076	-0.00857	-0.00904	1.259289	-0.002452	-0.024101	-0.027186	-0.006506	-0.006203	-0.008146	-0.020666	0.795172	-0.020349	-0.010522	0.236107	1.529584	-0.00239	3.023232	-0.004743	1.142926	-0.009375	0.004883	-0.001745	0.70073	-0.023878	-0.010295	-0.00095	-0.003822	-0.011619	3.755743	1.549826	0.464429	2.697417	-0.00069	1.696443	1.767634	0.859031	-0.019598	0.887054	0.558171	-0.020908	-0.012485	-0.000423	-0.022166	2.689057	0.202751	-0.004491	0.558543	-0.007923	-0.000802	1.814512	0.353584	0.882242	1.318349	1.115549	-0.000801	-0.031782	1.869442	0.611896	3.769765	-0.027387	0.868537	1.650824	-0.002062	-0.000321	1.118415	-0.020425	1.88544	-0.018935	2.922338	-0.004972	-0.011684	0.032707	-0.019582	3.454029	-0.001431	-0.002461	1.002287	0.580812	2.201494	0.130283	-0.006812	0.767277	-0.01245	-0.013818	-0.001748	0.972952	0.455949	2.161807	-0.019456	2.393569	-0.026572	2.566326	-0.007974	1.420754	IL	88
5XXU_2:1345-1349_1365-1371	0.009818	0.485911	0.830962	0.138	0.19673	-0.001114	-0.025972	3.217089	-0.018937	0.84799	0.675901	-0.00605	-0.007077	-0.009842	4.016785	-0.033069	-0.017626	0.095998	-0.014181	-0.00195	2.349806	1.376633	-0.015748	-0.002619	-0.016813	-0.026685	-0.00354	-0.03759	-0.016833	-0.00917	-0.018193	-0.001839	1.043572	0.130282	0.41358	1.200844	0.563775	-0.020916	-0.001987	0.948799	-0.009396	3.340189	3.752563	-0.016976	-0.000859	2.970731	1.259513	2.547548	-0.009045	-0.024078	-0.011943	-0.022008	1.83566	-0.015383	-0.020379	-0.006452	5.175504	1.406633	3.37082	-0.020037	0.061736	1.22343	-0.025005	-0.016476	-0.001238	-0.012896	-0.012934	2.899007	-0.005096	-0.015406	2.754766	-0.003562	-0.002628	3.59685	0.770472	2.793817	1.741287	2.384757	2.743192	-0.010376	0.429768	0.803871	-0.004731	-0.009232	0.016252	1.525086	2.350179	-0.007685	0.44108	0.19433	-0.007603	0.686301	0.301752	4.713424	1.44442	-0.010473	-0.017002	1.765172	1.807714	-0.009274	-0.006363	-0.003158	-0.027386	-0.006462	3.371737	-0.005366	2.099436	-0.009216	-0.012727	-0.001563	-0.002587	-0.006829	-0.000346	-0.01002	-0.016867	-0.008815	2.029395	0.054755	1.301686	1.236983	-0.019247	3.79869	3.668262	4.31838	-0.019903	-0.01141	-0.008991	-0.013474	IL	96
6D9J_2:1756-1758_1774-1776	-0.011423	-0.024165	2.995703	2.801745	1.012299	0.865943	-0.005556	2.418129	0.943627	-0.000535	-0.003523	0.10905	-0.03205	1.283685	-0.015761	1.767842	-0.01177	-0.013301	-0.006203	2.358637	-0.031866	-0.022935	-0.016966	-0.016634	1.771499	1.034344	-0.010354	-0.011237	3.232843	-0.002643	-0.015403	-0.011151	-0.016404	3.241525	2.102118	-0.000795	-0.015336	-0.004199	1.035975	0.095216	-0.005293	0.360475	1.715355	-0.009449	-0.002002	2.729467	-0.002892	-0.011321	1.414081	2.880884	-0.021359	-0.005553	-0.016189	0.813921	1.263715	1.247225	-0.030392	-0.01836	0.530229	3.048646	-0.015403	1.682648	-0.015024	2.110333	0.877154	-0.001484	0.741909	-0.027888	1.602726	-0.02431	-0.018683	0.091671	-0.007706	-0.017396	-0.00873	-0.013843	1.776445	0.436581	-0.017511	3.250865	1.289435	-0.014512	-0.001502	-0.012641	2.003233	-0.007367	-0.025999	-0.011187	-0.008226	-0.00333	-0.016759	0.651291	-0.011633	-0.018163	-0.024157	-0.015734	-0.01292	-0.014211	0.823001	2.190053	0.570597	-0.004336	-0.018961	-0.019508	-0.018569	-0.00388	1.897737	-0.019194	1.653431	-0.002208	-0.011619	-0.007749	-0.00496	1.775703	2.967301	-0.009619	0.940069	-0.018021	0.88859	-0.022306	-0.011197	-0.02158	-0.00843	-0.011935	2.377791	-0.004682	-0.005669	1.86023	IL	157
